Temperature,Humidity,Status
5.993428306022466,83.99355436586002,0
4.72347139765763,79.24633682912769,0
6.295377076201385,70.59630369920174,0
8.046059712816051,63.53063222294426,1
4.531693250553328,76.9822331361359,0
4.531726086101639,73.9348538542175,0
8.158425631014783,78.95193220027733,1
6.534869458305818,76.35171801681969,0
4.061051228130096,80.49552715319335,0
6.085120087171929,64.64764788439432,0
4.0731646143750755,83.17394065634326,0
4.068540492859486,71.975996046924,0
5.483924543132068,90.75260872625265,1
1.1734395106844042,63.10812181910432,0
1.5501643349739345,87.3596380316525,1
3.8754249415180544,71.97910783462648,0
2.9743377593311524,63.48581996385552,0
5.628494665190548,65.16114165945679,0
3.1839518489575784,66.7965269180568,0
2.175392597329417,74.24165946401916,0
7.931297537843108,75.228354880355,0
4.548447399026928,64.26299996061421,0
5.1350564093758475,69.75645407739017,0
2.1505036275730864,91.42270358611864,1
3.9112345509496347,87.27543170100711,1
5.2218451794197325,74.36323669674032,0
2.6980128451553944,70.380034781682,0
5.751396036691344,71.20031326718261,0
3.79872262016239,76.13517972730416,0
4.416612500413446,59.77207434801595,1
3.796586775541206,67.42623462576655,0
8.704556369017876,53.314159261224106,1
4.973005550524132,73.9922312260528,0
2.8845781420881993,76.4719593970274,0
6.645089824206378,65.16813537700627,0
2.5583127000579555,85.73986763290033,1
5.4177271900095105,57.74234336997659,1
1.0806597522404489,55.3562511979018,1
2.343627902203139,72.24451818559972,0
5.393722471738247,80.47098302612154,0
6.476933159990821,86.83927691457869,1
5.342736562379941,65.4111573713106,0
4.768703435223519,80.78680833431295,0
4.3977926088214225,69.61491530499293,0
2.0429560192651453,68.2737270005918,0
3.5603115832105825,78.83659937486672,0
4.078722458080425,76.52322878413419,0
7.114244452437831,54.236078430157505,1
5.687236579136923,84.76540349725896,0
1.473919689274532,83.80091354147451,0
5.64816793878959,63.74437298490471,0
4.229835439167367,73.95803533437409,0
3.6461559993880828,74.94030186282738,0
6.2233525776817356,72.60673765823907,0
7.061999044991902,64.4969484615458,0
6.862560238232398,63.283766320619485,0
3.3215649535547227,69.74445929008554,0
4.381575248297571,81.72729019259364,0
5.662526862807128,75.43600154594432,0
6.951090254244718,66.29385667913894,0
4.04165152430942,77.71698710648344,0
4.628682046672366,41.51457379369924,1
2.7873300519879436,81.48765700372104,0
2.6075867518386584,52.60286221221901,1
6.625051644788396,66.37559058596868,0
7.712480057141645,58.803301053738565,1
4.855979756839332,57.053185242790946,1
7.007065795784048,81.6082678737852,0
5.723272050095268,65.32298798688109,0
3.7097604907897512,73.46503881730716,0
5.722791211016828,69.53079421120816,0
8.076073132931938,74.77040827223121,1
4.928347921780097,70.76821891060256,0
8.129287311628012,57.1700777581143,1
-0.23949020817948874,79.9626681944714,0
6.643805008750448,65.06243416838687,0
5.174094136476342,54.434181013402494,1
4.401985299068265,65.71884839034088,0
5.183521553071005,85.00759790634311,1
1.0248621707982144,78.50221742113493,0
4.560656224324976,66.5134786559214,0
5.7142251430234925,66.50742295681572,0
7.955788089483033,66.78364948782617,0
3.9634595634527052,90.76747983560841,1
3.3830127942136246,73.81935452231554,0
3.996485912830927,74.3004164719107,0
6.830804235404148,80.30283454031843,0
5.657502219319369,72.38789159026514,0
3.9404795924659224,67.40957854179297,0
6.026534866226712,68.03650150915021,0
5.194155098696081,69.28398740585936,0
6.937289981065779,69.62777763490159,0
3.5958938122452953,77.2762954363698,0
4.3446757068044635,70.519458858073,0
4.215783693735685,77.3264007721558,0
2.072970103735763,69.19283419891417,0
5.592240554129152,70.7863519031609,0
5.522110544359778,50.01799315467892,1
5.010226913284922,79.16327674702481,0
4.530825733249706,73.46488475897992,0
2.1692585158991715,79.98010109859652,0
4.158709354469282,41.03744621806311,1
4.314570966946461,90.88374704780728,1
3.395445461556762,68.60410371844826,0
4.677428576667982,81.08182816737516,0
5.8081017136290765,59.60094072874469,1
8.77237180242106,76.12773905062569,1
5.349155625663678,59.46584436826344,1
5.515100781445529,63.76231039304195,0
4.851108168467666,89.14031353866787,1
1.162457569401917,68.09317599236654,0
4.946972249101567,72.17432873179723,0
5.120460419882053,78.70067730688754,0
9.926484224970572,74.95681887972604,1
4.615278070437755,71.50418905143576,0
5.603094684667225,73.64961002466225,0
4.9305764605895135,94.03415585238275,1
2.662643924760936,69.42381202966415,0
7.285645629030041,72.01099046714967,0
6.503866065373549,80.50654396007612,0
6.582063894086094,81.05525932957984,0
3.181225090410522,81.8703030556038,0
7.805588621872198,76.38730222029184,0
2.1962978744154382,58.569950872695166,1
6.173714187600541,86.33431532301096,1
9.380911251619956,58.53654606981312,1
3.0189273497386235,73.02635465239034,0
3.867404540794456,62.45724149980642,0
5.199302730175282,69.35861653407008,0
3.9930486917676014,73.2876241030348,0
1.8986731378677346,73.21357215450273,0
5.137125949612055,74.21920754235285,0
2.8753925725477902,86.13711269058646,1
5.9471848612703635,74.5353430151398,0
3.1611515315323935,67.55843364709351,0
8.09986881003508,79.64087168288357,1
3.4334934153275256,81.89470488924641,0
4.355876967588649,57.72392184863008,1
6.62703443473934,75.97400069849859,0
2.5382713671320896,77.01172742310898,0
5.4549198692082586,67.02436496640009,0
7.614285508564857,83.75706813311619,0
1.785033530877545,68.49944412967473,0
5.369267717064608,71.25576453471542,0
5.519765588496847,68.26928175716131,0
6.563645743554621,70.15579047581467,0
2.526098578243836,59.037249131047986,1
2.3590867738314474,55.59949117405706,1
6.0438831312337955,85.94505063224972,1
5.5939693464663724,61.53038651681672,0
5.5009857006917535,60.08607650543693,0
5.692896418993952,48.466098863962856,1
3.6399505568430186,63.610382523104974,0
5.464507394322007,56.76910206592502,1
5.586144946597362,86.4201516013637,1
3.571297163947264,80.09817089342634,0
8.731549022289514,63.118496548222765,1
5.947665841823575,92.52435805344308,1
2.617393005594703,79.81765486991594,0
6.313107217267659,66.75168616491378,0
3.050636659545357,45.005942851264265,1
6.574169207484904,92.90942572590743,1
7.317191158014808,56.10427533236404,1
3.358635363296579,53.546012530431085,1
6.926752258488643,80.2257043200964,0
5.825561853872997,94.39752406339272,1
6.64412031998898,83.84272818510519,0
8.793585965307894,75.6390912005236,1
4.509223767994259,75.94754341665286,0
3.492527671285021,78.53415558780307,0
3.2209711407489534,77.58928589786765,0
3.3683794300691234,72.81191423969376,0
4.845796581171792,71.04201103951875,0
5.682303949633288,69.37406872100478,0
5.553381598660038,62.46035411133324,0
6.654366498072047,67.19324923133226,0
5.026003783755814,53.07043185804615,1
7.907068154314634,69.0166037320525,0
4.470686333524088,60.11408892849083,0
10.440338333179238,58.964106827842286,1
6.251334695530012,71.79894151153478,0
3.285684887167435,83.920022863446,0
2.8582150038777754,79.18316606002313,0
5.96494483048637,54.29499396376823,1
4.553074429348298,60.10371863429663,0
6.428000988184184,79.40771187988216,0
5.94647524914709,60.175126064616904,0
4.854342174686255,67.75366850002976,0
3.30641256386319,75.50052099024552,0
1.9703055506282707,60.31655545136365,0
4.106970095865957,71.0537550614596,0
6.712797588646945,56.65974505081795,1
5.4281874882604075,63.98632356048786,0
2.508522442576024,73.19781934142537,0
5.346361851702364,54.070062664683306,1
5.770634759457674,74.40474737960399,0
3.2322851275977342,69.80362201073319,0
5.307450211891056,75.52489954417148,0
5.116417436892,72.23914134064661,0
2.714059404338754,83.64140429973844,0
5.715574720696567,71.25224502647907,0
6.121569052736469,65.70594458874747,0
7.166102486350554,71.22297503032284,0
7.1076041040698055,75.43298029036387,0
2.244661264085818,70.48860070325705,0
3.124349920169754,70.40591691203882,0
6.0300705344173195,62.980083121932445,0
6.027571901824418,63.37099082449052,0
6.030095372612096,55.97394728200307,1
12.705462981309442,87.4957674318694,1
6.141781021386334,57.56136764608715,1
7.271131280361198,63.07094802204092,0
6.908003526986405,62.81592734430802,0
6.302782502611596,78.94924376944441,0
4.369461510719309,67.05050321707972,0
6.517938440986535,82.47742072673734,0
3.4543495709248564,63.26509375756132,0
4.526362786519982,72.78994162223802,0
4.029272904341793,61.64652946740243,0
5.163748278772645,91.45149127773388,1
9.629317133347017,58.12401580970487,1
1.2654696148165039,73.09820710227028,0
6.372520380749027,76.33776880932099,0
1.7745682576206967,74.13799097451498,0
4.056136268421133,68.14712341122292,0
7.177901193934732,68.70179300266574,0
5.128560038190925,70.4381147197911,0
2.8445104441413878,68.52997998371511,0
3.5693925814800638,79.6387911679491,0
6.359195497869352,92.10523001591352,1
3.5392667365657267,64.42508214992166,0
5.43291717916395,56.301970204209226,1
5.091143679807628,69.11717951648745,0
3.6967993047883656,95.79709337654319,1
9.28788817865065,61.963254320302696,1
6.267838044636022,86.39116805444067,1
0.9497148266847857,86.77700814076441,1
5.3729086295388555,64.46411758292005,0
3.676427070463224,75.68983079185276,0
6.704866669592448,86.28396623128538,1
3.4149585231345987,66.20872259012513,0
4.770527117066202,67.96419639897638,0
6.0099745579609145,64.18319086051356,0
6.731510388340243,59.852432693071336,1
2.5994071858884475,63.50722454933993,0
4.330997528318103,57.760597332377436,1
4.050109377678088,70.34083468259226,0
3.693341534852576,62.30026768941358,0
8.530908480562193,72.33785911790747,1
5.809963421921911,54.44104353796373,1
2.4782320913299096,73.30880232214457,0
6.835723894109552,78.33528961608924,0
9.244312394025266,50.062643574285445,1
7.064930521102294,73.74056569847572,0
1.9612600680919732,82.27668992473292,0
4.031531854267497,57.90358981308795,1
7.533822298373245,86.72572386837703,1
3.5846610687624385,74.19019009366045,0
5.887638856292456,62.949881442415915,0
6.5492681068586736,69.44230922342294,0
3.1461390568438343,75.58326912521723,0
4.8809492878764,70.76005391412411,0
-1.4825346801381452,75.38755992446369,0
2.9512247173314203,60.79326406920634,0
4.494863697213679,71.69360824036077,0
2.504433636070301,55.8628550309502,1
8.26482260786327,68.88773938651299,1
2.1397172440787346,60.960923585352106,0
4.119911026606032,62.64470057410233,0
5.2614811545721825,82.36093175210438,0
7.8825465781322315,80.9131012059427,0
2.1282756976411212,76.09138120907177,0
7.326327504309919,59.07687235327421,1
5.020466122039174,66.83591550305198,0
3.036982697904098,82.13097699979184,0
5.924206948526542,71.41716913639905,0
5.39811939114694,93.19329539981695,1
3.799566245682411,73.93317839394372,0
5.139604169980037,71.92049116490031,0
4.22937280627648,66.908835357975,0
5.227034690502496,71.33540904782282,0
6.324261349042093,68.47530163619456,0
8.172033632290704,77.0810867668859,1
2.524369002346302,79.56702316794585,0
9.266066749312532,62.140105394920504,1
1.0958244009549962,56.68767046442222,1
4.6964298099288335,51.637946268967035,1
6.176634412969153,75.07991326912544,0
5.561983735470065,58.966333938261265,1
3.7546009603588124,48.471094070475175,1
4.5837554992854495,73.88578604530964,0
4.013998130682334,94.9299951743279,1
3.821270486111577,69.93929088460106,0
6.699204194042049,78.38490774451643,0
5.714030971930095,70.81829358547564,0
3.6141808094786914,69.01110346808858,0
6.799199750866501,79.19076482987768,0
5.614599041753219,67.09725455811349,0
6.62572423767792,72.67392314071903,0
6.259257683847224,73.21697806196013,0
3.3420099781558554,63.31909546356951,0
3.879637919606061,79.92042349536523,0
6.494587210246523,68.25040243304592,0
6.22074053086693,62.442548405071555,0
4.958196812071704,75.36509843570404,0
5.234654766617564,61.015320182089624,0
7.55532979157685,70.28181157369129,0
3.8168572223283403,69.90881003355797,0
6.094194762340075,80.85895565831578,0
4.595614695132212,74.74698232879953,0
4.56463759354556,69.74973041254856,0
7.19755370397438,78.17766299200287,0
6.6508326979760595,83.90207549017313,0
6.627019272001277,75.57810306351863,0
7.610957614308658,70.10352619843381,0
5.042007683265518,56.8816376764984,1
6.363905942589928,59.348863369246274,1
4.379466486813088,66.94775295645333,0
5.648332704976884,63.90487797840717,0
4.739713891264631,68.13028697014553,0
5.193991929985437,70.56649924897107,0
6.190314050873827,75.2969275435673,0
3.3635586335330547,69.29501221940909,0
9.184774551370921,74.86501643826202,1
2.987965237000596,70.6447441481012,0
2.5716227744245357,50.24533433646128,1
7.316221747000135,60.606646061812455,0
6.583325387925871,68.55912444278384,0
6.24823963410431,57.90305257158892,1
6.25669101852856,75.99928729996205,0
4.975506454306171,85.30750832343698,1
3.2054912570283367,82.18761851697317,0
5.151609116387453,67.86557129069791,0
3.6456765769757764,84.90726136849952,0
6.9502394668355025,71.48667457202112,0
4.705885236995723,66.62914028881961,0
3.349005606414977,63.8659733645906,0
4.357228316694013,66.97530313511872,0
5.825862908551248,66.11823181458772,0
3.8725508943920506,71.70416222375488,0
3.3555592088671373,71.60573981049865,0
5.487374422983825,70.03046020153414,0
5.4899331422174455,74.3693816974635,0
3.9861136492577405,81.90646274786342,0
4.057923388763355,79.49554135441323,0
5.464099874715273,55.151020315500965,1
2.1038313170053518,44.46078865098045,1
2.1850724512468895,79.34319911239274,0
3.563111557495128,56.33121301584579,1
4.573105696576306,67.75234598107316,0
5.621815131196009,58.298869739406406,1
7.950712433899104,51.9801956241998,1
6.7153192464040385,75.41462728204787,0
4.680122940073145,77.59155160302647,0
4.961967584194622,64.2348959927328,0
2.9949412707243823,44.0895770785509,1
4.96297372801522,64.53755551747517,0
4.422682722159723,73.91804005402547,0
5.645437120676179,55.21088431225871,1
3.345538112895354,71.83359919779156,0
6.038693028482345,69.84690150827005,0
8.065477826005155,75.79291499601088,1
4.782479703086285,71.19580368414154,0
5.8034234441978825,60.26931059118444,0
6.380287983422225,81.96571501664491,0
4.197559056228328,68.4147042697303,0
5.448184963620833,69.72695460490068,0
5.02518480156359,60.667320409268044,0
5.195352197097663,65.5671774880849,0
3.4539804322890673,61.15197285973099,0
5.049020348517885,68.27053940076577,0
5.9959965824909,87.11708480142343,1
7.902287215590084,56.28098857068643,1
6.918541652170414,53.86438602123259,1
9.306364915023114,84.71170327493608,1
3.465304874223901,67.90676322848134,0
